id;data_pagamento;valor;plano_id;qtde_meses_pagos
1886;10/07/2018;R$ 2394,00;4;6
1886;10/03/2017;R$ 1197,00;4;3
1886;09/04/2018;R$ 399,00;4;1
1886;11/06/2017;R$ 1197,00;4;3
1886;10/12/2017;R$ 1197,00;4;3
1886;11/01/2019;R$ 1197,00;4;3
1886;10/07/2019;R$ 1197,00;4;3
1886;10/02/2017;R$ 399,00;4;1
1886;11/12/2016;R$ 399,00;4;1
1886;12/03/2018;R$ 399,00;4;1
1886;12/09/2016;R$ 399,00;4;1
1886;13/01/2017;R$ 399,00;4;1
1886;13/11/2016;R$ 399,00;4;1
1886;12/05/2018;R$ 399,00;4;1
1886;12/09/2017;R$ 399,00;4;1
1886;21/05/2019;R$ 100,00;1;1
1886;12/06/2018;R$ 399,00;4;1
1886;11/11/2017;R$ 399,00;4;1
1886;13/10/2017;R$ 399,00;4;1
1886;11/04/2019;R$ 399,00;4;1
1886;13/06/2019;R$ 399,00;4;1
1886;11/10/2016;R$ 399,00;4;1
1887;16/03/2018;R$ 1197,00;4;3
1887;15/02/2018;R$ 399,00;4;1
1887;16/01/2017;R$ 1197,00;4;3
1887;17/09/2017;R$ 1197,00;4;3
1887;16/10/2018;R$ 399,00;4;1
1887;17/12/2018;R$ 399,00;4;1
1887;17/03/2019;R$ 399,00;4;1
1887;17/05/2017;R$ 1197,00;4;3
1887;17/07/2019;R$ 2394,00;4;6
1887;16/06/2018;R$ 399,00;4;1
1887;17/11/2018;R$ 399,00;4;1
1887;17/07/2018;R$ 1197,00;4;3
1887;15/12/2016;R$ 399,00;4;1
1887;15/01/2019;R$ 399,00;4;1
1887;16/10/2016;R$ 399,00;4;1
1887;17/09/2016;R$ 399,00;4;1
1887;16/11/2016;R$ 399,00;4;1
1887;17/08/2017;R$ 399,00;4;1
1887;16/04/2017;R$ 399,00;4;1
1887;18/12/2017;R$ 399,00;4;1
1887;17/02/2019;R$ 399,00;4;1
1887;17/04/2019;R$ 399,00;4;1
1887;18/05/2019;R$ 399,00;4;1
1887;17/01/2018;R$ 399,00;4;1
1887;16/06/2019;R$ 399,00;4;1
1888;27/03/2019;R$ 100,00;1;1
1888;27/03/2018;R$ 600,00;1;6
1888;27/12/2018;R$ 300,00;1;3
1888;27/10/2017;R$ 300,00;1;3
1888;27/07/2019;R$ 600,00;1;6
1888;27/03/2017;R$ 300,00;1;3
1888;27/06/2017;R$ 100,00;1;1
1888;27/09/2017;R$ 100,00;1;1
1888;27/09/2018;R$ 100,00;1;1
1888;27/12/2016;R$ 300,00;1;3
1888;27/09/2016;R$ 100,00;1;1
1888;27/04/2019;R$ 100,00;1;1
1888;27/10/2018;R$ 100,00;1;1
1888;27/08/2017;R$ 100,00;1;1
1888;27/06/2019;R$ 100,00;1;1
1888;27/10/2016;R$ 100,00;1;1
1888;27/07/2017;R$ 100,00;1;1
1888;27/11/2016;R$ 100,00;1;1
1888;27/01/2018;R$ 100,00;1;1
1888;27/05/2019;R$ 100,00;1;1
1889;12/05/2019;R$ 250,00;3;1
1889;13/06/2019;R$ 750,00;3;3
1889;11/09/2017;R$ 1500,00;3;6
1889;12/04/2019;R$ 250,00;3;1
1889;11/11/2018;R$ 750,00;3;3
1889;10/06/2017;R$ 250,00;3;1
1889;09/10/2018;R$ 250,00;3;1
1889;24/08/2017;R$ 399,00;4;1
1889;09/04/2017;R$ 250,00;3;1
1889;10/12/2016;R$ 250,00;3;1
1889;11/04/2018;R$ 1500,00;3;6
1889;11/07/2017;R$ 250,00;3;1
1889;09/03/2017;R$ 250,00;3;1
1889;10/03/2019;R$ 250,00;3;1
1889;10/05/2017;R$ 250,00;3;1
1889;11/03/2018;R$ 250,00;3;1
1889;09/02/2019;R$ 250,00;3;1
1889;09/09/2016;R$ 250,00;3;1
1889;08/10/2016;R$ 250,00;3;1
1889;09/01/2017;R$ 250,00;3;1
1889;09/02/2017;R$ 250,00;3;1
1889;10/11/2016;R$ 250,00;3;1
1890;17/04/2017;R$ 1500,00;3;6
1890;18/10/2018;R$ 250,00;3;1
1890;16/05/2018;R$ 250,00;3;1
1890;17/02/2017;R$ 250,00;3;1
1890;17/02/2019;R$ 750,00;3;3
1890;16/12/2017;R$ 750,00;3;3
1890;18/07/2019;R$ 1500,00;3;6
1890;16/06/2018;R$ 750,00;3;3
1890;17/01/2017;R$ 250,00;3;1
1890;17/01/2019;R$ 250,00;3;1
1890;17/11/2017;R$ 250,00;3;1
1890;18/04/2018;R$ 250,00;3;1
1890;17/03/2017;R$ 250,00;3;1
1890;17/11/2018;R$ 250,00;3;1
1890;18/03/2018;R$ 250,00;3;1
1890;18/10/2017;R$ 250,00;3;1
1890;18/06/2019;R$ 250,00;3;1
1890;16/09/2018;R$ 250,00;3;1
1890;16/05/2019;R$ 250,00;3;1
1891;24/02/2018;R$ 100,00;1;1
1891;25/01/2018;R$ 100,00;1;1
1891;25/05/2019;R$ 100,00;1;1
1891;26/04/2018;R$ 300,00;1;3
1891;24/07/2018;R$ 300,00;1;3
1891;26/10/2016;R$ 100,00;1;1
1891;25/07/2017;R$ 100,00;1;1
1891;26/06/2017;R$ 100,00;1;1
1891;25/06/2019;R$ 100,00;1;1
1891;26/12/2018;R$ 100,00;1;1
1891;27/11/2016;R$ 300,00;1;3
1891;26/11/2017;R$ 100,00;1;1
1891;27/09/2016;R$ 100,00;1;1
1891;27/03/2017;R$ 100,00;1;1
1891;27/03/2019;R$ 100,00;1;1
1891;27/04/2019;R$ 100,00;1;1
1891;27/04/2017;R$ 100,00;1;1
1891;27/08/2017;R$ 300,00;1;3
1891;27/11/2018;R$ 100,00;1;1
1891;27/10/2018;R$ 100,00;1;1
1891;27/07/2019;R$ 100,00;1;1
1891;27/01/2019;R$ 100,00;1;1
1892;10/07/2018;R$ 100,00;1;1
1892;09/11/2017;R$ 100,00;1;1
1892;08/08/2018;R$ 300,00;1;3
1892;08/01/2018;R$ 100,00;1;1
1892;08/04/2018;R$ 100,00;1;1
1892;10/09/2017;R$ 100,00;1;1
1892;11/01/2019;R$ 300,00;1;3
1892;11/08/2017;R$ 100,00;1;1
1892;12/09/2016;R$ 100,00;1;1
1892;12/04/2019;R$ 100,00;1;1
1892;13/07/2019;R$ 100,00;1;1
1892;12/05/2019;R$ 100,00;1;1
1892;12/10/2017;R$ 100,00;1;1
1892;11/11/2016;R$ 300,00;1;3
1892;12/02/2017;R$ 300,00;1;3
1892;12/10/2016;R$ 100,00;1;1
1892;13/02/2018;R$ 100,00;1;1
1892;12/05/2018;R$ 100,00;1;1
1892;11/07/2017;R$ 100,00;1;1
1892;13/12/2018;R$ 100,00;1;1
1892;11/12/2017;R$ 100,00;1;1
1892;12/06/2017;R$ 100,00;1;1
1892;11/05/2017;R$ 100,00;1;1
1893;26/09/2018;R$ 2394,00;4;6
1893;27/07/2018;R$ 399,00;4;1
1893;27/06/2018;R$ 399,00;4;1
1893;27/12/2016;R$ 1197,00;4;3
1893;27/08/2017;R$ 399,00;4;1
1893;27/09/2016;R$ 399,00;4;1
1893;27/07/2019;R$ 399,00;4;1
1893;27/12/2017;R$ 399,00;4;1
1893;27/03/2017;R$ 399,00;4;1
1893;27/02/2018;R$ 1197,00;4;3
1893;27/04/2017;R$ 1197,00;4;3
1893;27/03/2019;R$ 399,00;4;1
1893;27/09/2017;R$ 1197,00;4;3
1893;27/04/2019;R$ 1197,00;4;3
1893;27/05/2018;R$ 399,00;4;1
1893;27/07/2017;R$ 399,00;4;1
1893;27/08/2018;R$ 399,00;4;1
1894;17/12/2016;R$ 185,00;2;1
1894;17/02/2019;R$ 555,00;2;3
1894;18/05/2018;R$ 1110,00;2;6
1894;18/08/2017;R$ 1110,00;2;6
1894;17/02/2017;R$ 1110,00;2;6
1894;16/03/2018;R$ 185,00;2;1
1894;17/06/2019;R$ 1110,00;2;6
1894;17/11/2018;R$ 185,00;2;1
1894;17/04/2018;R$ 185,00;2;1
1894;16/05/2019;R$ 185,00;2;1
1894;17/01/2017;R$ 185,00;2;1
1894;17/02/2018;R$ 185,00;2;1
1894;18/10/2016;R$ 185,00;2;1
1894;19/12/2018;R$ 185,00;2;1
1894;18/09/2016;R$ 185,00;2;1
1894;17/01/2019;R$ 185,00;2;1
1895;14/07/2017;R$ 100,00;1;1
1895;14/12/2017;R$ 300,00;1;3
1895;14/08/2018;R$ 100,00;1;1
1895;13/03/2018;R$ 300,00;1;3
1895;15/07/2019;R$ 600,00;1;6
1895;14/07/2018;R$ 100,00;1;1
1895;13/10/2016;R$ 100,00;1;1
1895;12/03/2019;R$ 300,00;1;3
1895;14/06/2019;R$ 100,00;1;1
1895;13/08/2017;R$ 300,00;1;3
1895;13/12/2018;R$ 100,00;1;1
1895;14/11/2017;R$ 100,00;1;1
1895;12/03/2017;R$ 100,00;1;1
1895;12/04/2017;R$ 100,00;1;1
1895;12/06/2017;R$ 100,00;1;1
1895;13/05/2017;R$ 100,00;1;1
1895;14/11/2016;R$ 300,00;1;3
1895;12/09/2018;R$ 100,00;1;1
1895;13/02/2019;R$ 100,00;1;1
1895;12/11/2018;R$ 100,00;1;1
1895;12/02/2017;R$ 100,00;1;1
1895;13/01/2019;R$ 100,00;1;1
1896;15/07/2018;R$ 2394,00;4;6
1896;15/05/2019;R$ 1197,00;4;3
1896;15/11/2016;R$ 399,00;4;1
1896;16/03/2017;R$ 1197,00;4;3
1896;15/02/2018;R$ 1197,00;4;3
1896;16/12/2016;R$ 399,00;4;1
1896;14/08/2017;R$ 1197,00;4;3
1896;16/02/2019;R$ 399,00;4;1
1896;16/03/2019;R$ 399,00;4;1
1896;16/09/2016;R$ 399,00;4;1
1896;15/10/2016;R$ 399,00;4;1
1896;16/07/2017;R$ 399,00;4;1
1896;17/11/2017;R$ 399,00;4;1
1896;15/01/2019;R$ 399,00;4;1
1896;16/04/2019;R$ 399,00;4;1
1896;16/12/2017;R$ 399,00;4;1
1896;15/02/2017;R$ 399,00;4;1
1896;16/05/2018;R$ 399,00;4;1
1896;16/06/2017;R$ 399,00;4;1
1896;16/01/2018;R$ 399,00;4;1
1896;16/06/2018;R$ 399,00;4;1
1897;19/04/2017;R$ 100,00;1;1
1897;20/11/2017;R$ 300,00;1;3
1897;19/08/2017;R$ 300,00;1;3
1897;20/07/2018;R$ 300,00;1;3
1897;19/02/2018;R$ 100,00;1;1
1897;18/12/2016;R$ 300,00;1;3
1897;18/11/2018;R$ 100,00;1;1
1897;17/05/2017;R$ 100,00;1;1
1897;19/03/2019;R$ 300,00;1;3
1897;17/03/2018;R$ 300,00;1;3
1897;19/07/2019;R$ 100,00;1;1
1897;18/06/2019;R$ 100,00;1;1
1897;17/10/2018;R$ 100,00;1;1
1897;19/06/2017;R$ 100,00;1;1
1897;19/10/2016;R$ 100,00;1;1
1897;19/01/2019;R$ 100,00;1;1
1897;18/09/2016;R$ 100,00;1;1
1897;17/06/2018;R$ 100,00;1;1
1897;18/11/2016;R$ 100,00;1;1
1897;18/12/2018;R$ 100,00;1;1
1897;19/03/2017;R$ 100,00;1;1
1897;22/02/2019;R$ 399,00;4;1
1897;17/07/2017;R$ 100,00;1;1
1898;21/11/2018;R$ 100,00;1;1
1898;20/10/2017;R$ 600,00;1;6
1898;21/01/2017;R$ 300,00;1;3
1898;20/12/2016;R$ 100,00;1;1
1898;21/01/2019;R$ 300,00;1;3
1898;20/07/2018;R$ 100,00;1;1
1898;20/04/2017;R$ 300,00;1;3
1898;19/05/2019;R$ 100,00;1;1
1898;21/08/2018;R$ 300,00;1;3
1898;20/09/2016;R$ 100,00;1;1
1898;19/07/2017;R$ 300,00;1;3
1898;19/06/2019;R$ 100,00;1;1
1898;20/04/2019;R$ 100,00;1;1
1898;20/05/2018;R$ 100,00;1;1
1898;21/07/2019;R$ 100,00;1;1
1898;20/04/2018;R$ 100,00;1;1
1898;20/10/2016;R$ 100,00;1;1
1898;21/06/2018;R$ 100,00;1;1
1899;12/11/2018;R$ 555,00;2;3
1899;12/05/2017;R$ 185,00;2;1
1899;13/03/2018;R$ 555,00;2;3
1899;13/03/2019;R$ 1110,00;2;6
1899;13/10/2016;R$ 185,00;2;1
1899;12/02/2017;R$ 555,00;2;3
1899;13/08/2018;R$ 185,00;2;1
1899;13/12/2016;R$ 185,00;2;1
1899;13/06/2018;R$ 185,00;2;1
1899;14/02/2018;R$ 185,00;2;1
1899;12/01/2017;R$ 185,00;2;1
1899;14/09/2017;R$ 555,00;2;3
1899;12/02/2019;R$ 185,00;2;1
1899;12/06/2017;R$ 555,00;2;3
1899;12/07/2018;R$ 185,00;2;1
1899;13/10/2018;R$ 185,00;2;1
1899;13/01/2018;R$ 185,00;2;1
1899;14/09/2016;R$ 185,00;2;1
1900;03/06/2018;R$ 600,00;1;6
1900;02/04/2017;R$ 100,00;1;1
1900;02/11/2017;R$ 600,00;1;6
1900;03/07/2019;R$ 600,00;1;6
1900;03/09/2016;R$ 100,00;1;1
1900;03/04/2019;R$ 300,00;1;3
1900;02/02/2017;R$ 100,00;1;1
1900;03/03/2019;R$ 100,00;1;1
1900;02/11/2016;R$ 300,00;1;3
1900;04/05/2018;R$ 100,00;1;1
1900;03/03/2017;R$ 100,00;1;1
1900;03/10/2017;R$ 100,00;1;1
1900;03/06/2017;R$ 100,00;1;1
1900;04/12/2018;R$ 300,00;1;3
1900;03/05/2017;R$ 100,00;1;1
1900;02/10/2016;R$ 100,00;1;1
1900;28/08/2017;R$ 399,00;4;1
1900;02/07/2017;R$ 100,00;1;1
1901;21/04/2019;R$ 1197,00;4;3
1901;20/07/2019;R$ 2394,00;4;6
1901;20/03/2018;R$ 2394,00;4;6
1901;19/02/2017;R$ 399,00;4;1
1901;18/10/2018;R$ 2394,00;4;6
1901;18/04/2017;R$ 1197,00;4;3
1901;18/07/2017;R$ 2394,00;4;6
1901;19/02/2018;R$ 399,00;4;1
1901;20/09/2016;R$ 399,00;4;1
1901;21/09/2018;R$ 399,00;4;1
1901;20/11/2016;R$ 1197,00;4;3
1901;20/03/2017;R$ 399,00;4;1
1901;21/10/2016;R$ 399,00;4;1
1901;20/01/2018;R$ 399,00;4;1
1902;05/05/2019;R$ 1197,00;4;3
1902;06/11/2017;R$ 2394,00;4;6
1902;05/05/2018;R$ 399,00;4;1
1902;07/01/2017;R$ 399,00;4;1
1902;06/10/2018;R$ 399,00;4;1
1902;08/05/2017;R$ 1197,00;4;3
1902;08/02/2017;R$ 1197,00;4;3
1902;08/01/2019;R$ 1197,00;4;3
1902;06/07/2018;R$ 1197,00;4;3
1902;06/11/2016;R$ 399,00;4;1
1902;05/10/2016;R$ 399,00;4;1
1902;05/06/2018;R$ 399,00;4;1
1902;06/04/2019;R$ 399,00;4;1
1902;04/11/2018;R$ 399,00;4;1
1902;05/09/2017;R$ 399,00;4;1
1902;06/08/2017;R$ 399,00;4;1
1902;05/09/2016;R$ 399,00;4;1
1902;04/12/2016;R$ 399,00;4;1
1903;06/04/2017;R$ 185,00;2;1
1903;07/05/2017;R$ 185,00;2;1
1903;06/11/2016;R$ 555,00;2;3
1903;05/04/2018;R$ 555,00;2;3
1903;05/07/2018;R$ 555,00;2;3
1903;07/10/2017;R$ 1110,00;2;6
1903;07/02/2019;R$ 185,00;2;1
1903;07/05/2019;R$ 1110,00;2;6
1903;05/03/2017;R$ 185,00;2;1
1903;05/10/2016;R$ 185,00;2;1
1903;04/11/2018;R$ 185,00;2;1
1903;04/09/2017;R$ 185,00;2;1
1903;05/06/2017;R$ 185,00;2;1
1903;06/03/2019;R$ 185,00;2;1
1903;06/09/2016;R$ 250,00;3;1
1903;06/10/2018;R$ 250,00;3;1
1903;05/04/2019;R$ 250,00;3;1
1903;06/01/2019;R$ 250,00;3;1
1903;06/02/2017;R$ 250,00;3;1
1904;28/04/2018;R$ 300,00;1;3
1904;28/11/2018;R$ 600,00;1;6
1904;28/11/2016;R$ 300,00;1;3
1904;28/08/2017;R$ 100,00;1;1
1904;28/10/2018;R$ 100,00;1;1
1904;28/07/2018;R$ 100,00;1;1
1904;28/03/2017;R$ 100,00;1;1
1904;28/05/2019;R$ 100,00;1;1
1904;28/04/2017;R$ 300,00;1;3
1904;28/02/2018;R$ 100,00;1;1
1904;28/12/2017;R$ 100,00;1;1
1904;28/07/2017;R$ 100,00;1;1
1904;28/07/2019;R$ 100,00;1;1
1904;28/08/2018;R$ 100,00;1;1
1904;28/09/2017;R$ 300,00;1;3
1904;28/03/2018;R$ 100,00;1;1
1904;28/09/2018;R$ 100,00;1;1
1904;28/01/2018;R$ 100,00;1;1
1904;28/09/2016;R$ 100,00;1;1
1904;28/02/2017;R$ 100,00;1;1
1905;23/12/2018;R$ 750,00;3;3
1905;24/05/2017;R$ 250,00;3;1
1905;23/09/2018;R$ 250,00;3;1
1905;23/03/2018;R$ 750,00;3;3
1905;25/10/2018;R$ 250,00;3;1
1905;23/04/2019;R$ 250,00;3;1
1905;24/07/2017;R$ 1500,00;3;6
1905;23/02/2017;R$ 750,00;3;3
1905;24/08/2018;R$ 250,00;3;1
1905;24/07/2018;R$ 250,00;3;1
1905;23/10/2016;R$ 250,00;3;1
1905;22/07/2019;R$ 250,00;3;1
1905;22/06/2017;R$ 250,00;3;1
1905;23/11/2016;R$ 250,00;3;1
1905;23/11/2018;R$ 250,00;3;1
1905;22/06/2019;R$ 250,00;3;1
1905;22/06/2018;R$ 250,00;3;1
1905;23/09/2016;R$ 250,00;3;1
1905;23/12/2016;R$ 250,00;3;1
1905;23/01/2018;R$ 250,00;3;1
1905;24/01/2017;R$ 250,00;3;1
1905;16/05/2019;R$ 399,00;4;1
1905;24/02/2018;R$ 250,00;3;1
1906;14/10/2016;R$ 399,00;4;1
1906;14/07/2017;R$ 399,00;4;1
1906;14/05/2017;R$ 399,00;4;1
1906;15/02/2019;R$ 2394,00;4;6
1906;15/11/2018;R$ 1197,00;4;3
1906;13/03/2017;R$ 399,00;4;1
1906;14/10/2017;R$ 1197,00;4;3
1906;15/09/2017;R$ 399,00;4;1
1906;15/04/2018;R$ 2394,00;4;6
1906;14/01/2017;R$ 399,00;4;1
1906;13/09/2016;R$ 399,00;4;1
1906;13/08/2017;R$ 399,00;4;1
1906;14/10/2018;R$ 399,00;4;1
1906;14/01/2018;R$ 1197,00;4;3
1906;14/11/2016;R$ 399,00;4;1
1906;13/12/2016;R$ 399,00;4;1
1907;03/01/2018;R$ 1110,00;2;6
1907;04/04/2017;R$ 1110,00;2;6
1907;05/07/2018;R$ 555,00;2;3
1907;05/02/2019;R$ 1110,00;2;6
1907;03/11/2018;R$ 185,00;2;1
1907;03/10/2017;R$ 555,00;2;3
1907;03/10/2016;R$ 185,00;2;1
1907;03/12/2016;R$ 555,00;2;3
1907;03/01/2019;R$ 185,00;2;1
1907;02/03/2017;R$ 185,00;2;1
1907;04/12/2018;R$ 185,00;2;1
1907;03/09/2016;R$ 185,00;2;1
1907;04/10/2018;R$ 185,00;2;1
1908;23/04/2018;R$ 399,00;4;1
1908;24/12/2018;R$ 2394,00;4;6
1908;23/06/2018;R$ 399,00;4;1
1908;23/07/2019;R$ 2394,00;4;6
1908;22/07/2018;R$ 1197,00;4;3
1908;24/05/2017;R$ 2394,00;4;6
1908;25/01/2017;R$ 399,00;4;1
1908;25/11/2017;R$ 1197,00;4;3
1908;26/03/2018;R$ 399,00;4;1
1908;24/02/2017;R$ 399,00;4;1
1908;25/09/2016;R$ 399,00;4;1
1908;25/11/2016;R$ 399,00;4;1
1908;24/10/2016;R$ 399,00;4;1
1908;26/03/2017;R$ 399,00;4;1
1908;26/05/2018;R$ 399,00;4;1
1908;26/04/2017;R$ 399,00;4;1
1908;24/10/2018;R$ 399,00;4;1
1908;24/11/2018;R$ 399,00;4;1
1908;24/12/2016;R$ 399,00;4;1
1909;26/08/2017;R$ 1500,00;3;6
1909;27/09/2016;R$ 250,00;3;1
1909;27/11/2018;R$ 250,00;3;1
1909;27/04/2018;R$ 250,00;3;1
1909;27/02/2019;R$ 1500,00;3;6
1909;27/02/2017;R$ 250,00;3;1
1909;27/05/2018;R$ 1500,00;3;6
1909;27/04/2017;R$ 250,00;3;1
1909;27/02/2018;R$ 250,00;3;1
1909;27/01/2019;R$ 250,00;3;1
1909;27/03/2017;R$ 250,00;3;1
1909;27/03/2018;R$ 250,00;3;1
1909;27/07/2017;R$ 250,00;3;1
1909;27/10/2016;R$ 250,00;3;1
1909;27/06/2017;R$ 250,00;3;1
1909;27/11/2016;R$ 750,00;3;3
1909;27/12/2018;R$ 250,00;3;1
1909;27/05/2017;R$ 250,00;3;1
1910;04/12/2016;R$ 399,00;4;1
1910;03/05/2017;R$ 1197,00;4;3
1910;04/10/2018;R$ 1197,00;4;3
1910;04/08/2017;R$ 1197,00;4;3
1910;05/06/2018;R$ 1197,00;4;3
1910;04/03/2019;R$ 2394,00;4;6
1910;05/02/2018;R$ 399,00;4;1
1910;03/01/2019;R$ 399,00;4;1
1910;04/01/2017;R$ 399,00;4;1
1910;03/02/2017;R$ 399,00;4;1
1910;04/03/2017;R$ 399,00;4;1
1910;04/11/2017;R$ 1197,00;4;3
1910;03/09/2016;R$ 399,00;4;1
1910;02/09/2018;R$ 399,00;4;1
1910;02/10/2016;R$ 399,00;4;1
1910;02/05/2018;R$ 399,00;4;1
1910;03/03/2018;R$ 399,00;4;1
1910;02/02/2019;R$ 399,00;4;1
1910;04/04/2017;R$ 399,00;4;1
1910;03/04/2018;R$ 399,00;4;1
1911;11/06/2019;R$ 750,00;3;3
1911;12/04/2018;R$ 750,00;3;3
1911;13/12/2018;R$ 750,00;3;3
1911;12/03/2019;R$ 750,00;3;3
1911;13/09/2017;R$ 1500,00;3;6
1911;14/07/2017;R$ 250,00;3;1
1911;15/09/2016;R$ 250,00;3;1
1911;16/05/2017;R$ 250,00;3;1
1911;15/08/2018;R$ 250,00;3;1
1911;14/02/2017;R$ 250,00;3;1
1911;14/03/2018;R$ 250,00;3;1
1911;16/01/2017;R$ 250,00;3;1
1911;16/04/2017;R$ 250,00;3;1
1911;16/10/2016;R$ 250,00;3;1
1911;15/08/2017;R$ 250,00;3;1
1911;15/06/2017;R$ 250,00;3;1
1911;14/03/2017;R$ 250,00;3;1
1911;16/11/2018;R$ 250,00;3;1
1911;16/10/2018;R$ 250,00;3;1
1912;05/11/2018;R$ 1500,00;3;6
1912;05/10/2017;R$ 1500,00;3;6
1912;06/04/2018;R$ 750,00;3;3
1912;05/12/2016;R$ 750,00;3;3
1912;05/07/2019;R$ 250,00;3;1
1912;06/05/2017;R$ 750,00;3;3
1912;05/10/2016;R$ 250,00;3;1
1912;04/08/2018;R$ 250,00;3;1
1912;04/04/2017;R$ 250,00;3;1
1912;06/05/2019;R$ 250,00;3;1
1912;04/11/2016;R$ 250,00;3;1
1912;06/09/2016;R$ 250,00;3;1
1912;06/09/2017;R$ 250,00;3;1
1912;07/07/2018;R$ 250,00;3;1
1912;06/08/2017;R$ 250,00;3;1
1912;05/06/2019;R$ 250,00;3;1
1912;06/03/2017;R$ 250,00;3;1
1913;19/04/2018;R$ 399,00;4;1
1913;19/12/2018;R$ 2394,00;4;6
1913;20/10/2017;R$ 1197,00;4;3
1913;21/10/2018;R$ 399,00;4;1
1913;19/04/2017;R$ 399,00;4;1
1913;20/11/2016;R$ 399,00;4;1
1913;21/01/2017;R$ 399,00;4;1
1913;20/06/2019;R$ 1197,00;4;3
1913;19/06/2017;R$ 1197,00;4;3
1913;27/02/2018;R$ 250,00;3;1
1913;19/06/2018;R$ 399,00;4;1
1913;19/05/2018;R$ 399,00;4;1
1913;20/07/2018;R$ 1197,00;4;3
1913;20/09/2016;R$ 399,00;4;1
1913;19/05/2017;R$ 399,00;4;1
1913;21/12/2016;R$ 399,00;4;1
1913;20/09/2017;R$ 399,00;4;1
1913;19/10/2016;R$ 399,00;4;1
1913;20/03/2017;R$ 399,00;4;1
1913;19/11/2018;R$ 399,00;4;1
1913;20/03/2018;R$ 399,00;4;1
1913;20/01/2018;R$ 399,00;4;1
1914;21/07/2018;R$ 1500,00;3;6
1914;21/02/2017;R$ 750,00;3;3
1914;21/02/2018;R$ 750,00;3;3
1914;21/10/2017;R$ 250,00;3;1
1914;20/01/2017;R$ 250,00;3;1
1914;19/07/2019;R$ 1500,00;3;6
1914;20/06/2019;R$ 250,00;3;1
1914;19/05/2018;R$ 250,00;3;1
1914;21/10/2016;R$ 250,00;3;1
1914;22/06/2017;R$ 250,00;3;1
1914;20/01/2018;R$ 250,00;3;1
1914;20/12/2017;R$ 250,00;3;1
1914;20/06/2018;R$ 250,00;3;1
1914;20/09/2017;R$ 250,00;3;1
1914;22/05/2019;R$ 250,00;3;1
1914;20/09/2016;R$ 250,00;3;1
1914;21/02/2019;R$ 250,00;3;1
1914;21/08/2017;R$ 250,00;3;1
1914;20/12/2016;R$ 250,00;3;1
1914;19/03/2019;R$ 250,00;3;1
1914;21/11/2017;R$ 250,00;3;1
1914;21/07/2017;R$ 250,00;3;1
1914;21/05/2017;R$ 250,00;3;1
1914;19/11/2016;R$ 250,00;3;1
1914;20/01/2019;R$ 250,00;3;1
1914;21/04/2019;R$ 250,00;3;1
1915;26/07/2019;R$ 1500,00;3;6
1916;25/02/2018;R$ 399,00;4;1
1916;26/05/2017;R$ 1197,00;4;3
1916;25/04/2018;R$ 399,00;4;1
1916;27/05/2019;R$ 2394,00;4;6
1916;25/01/2017;R$ 1197,00;4;3
1916;24/03/2018;R$ 399,00;4;1
1916;24/04/2017;R$ 399,00;4;1
1916;25/08/2017;R$ 2394,00;4;6
1916;26/07/2018;R$ 2394,00;4;6
1916;26/06/2018;R$ 399,00;4;1
1916;03/05/2018;R$ 185,00;2;1
1916;24/10/2016;R$ 399,00;4;1
1916;24/02/2019;R$ 399,00;4;1
1916;23/01/2019;R$ 399,00;4;1
1916;24/03/2019;R$ 399,00;4;1
1916;23/11/2016;R$ 399,00;4;1
1916;25/12/2016;R$ 399,00;4;1
1916;25/04/2019;R$ 399,00;4;1
1917;12/08/2017;R$ 555,00;2;3
1917;13/08/2018;R$ 555,00;2;3
1917;11/05/2019;R$ 555,00;2;3
1917;11/12/2018;R$ 555,00;2;3
1917;12/02/2017;R$ 1110,00;2;6
1917;12/01/2018;R$ 555,00;2;3
1917;12/05/2018;R$ 555,00;2;3
1917;12/03/2019;R$ 185,00;2;1
1917;13/11/2017;R$ 185,00;2;1
1917;13/04/2018;R$ 185,00;2;1
1917;11/12/2016;R$ 185,00;2;1
1917;12/01/2017;R$ 185,00;2;1
1917;10/10/2016;R$ 185,00;2;1
1917;12/11/2018;R$ 399,00;4;1
1917;10/04/2019;R$ 185,00;2;1
1917;11/11/2016;R$ 185,00;2;1
1918;27/11/2018;R$ 1500,00;3;6
1918;27/10/2017;R$ 250,00;3;1
1918;27/04/2017;R$ 1500,00;3;6
1918;27/05/2019;R$ 1500,00;3;6
1918;27/01/2018;R$ 750,00;3;3
1918;27/06/2018;R$ 250,00;3;1
1918;27/12/2016;R$ 250,00;3;1
1918;27/11/2016;R$ 250,00;3;1
1918;27/07/2018;R$ 750,00;3;3
1918;27/03/2017;R$ 250,00;3;1
1918;27/05/2018;R$ 250,00;3;1
1918;27/10/2018;R$ 250,00;3;1
1918;27/04/2018;R$ 250,00;3;1
1918;27/10/2016;R$ 250,00;3;1
1918;27/09/2016;R$ 250,00;3;1
1918;27/02/2017;R$ 250,00;3;1
1918;27/11/2017;R$ 250,00;3;1
1919;24/12/2016;R$ 250,00;3;1
1919;24/11/2018;R$ 750,00;3;3
1919;24/01/2017;R$ 250,00;3;1
1919;23/04/2018;R$ 1500,00;3;6
1919;25/01/2018;R$ 750,00;3;3
1919;25/03/2019;R$ 750,00;3;3
1919;25/07/2017;R$ 750,00;3;3
1919;25/02/2017;R$ 250,00;3;1
